	Chromosome	Position	28RT_T2_vs_28RT_PBMC.tumour
7_55088317	7	55088317	-0.132582339026531
7_55088378	7	55088378	-0.0028416639325404
7_55088726	7	55088726	-0.0703583852647045
7_55088790	7	55088790	-0.252589214926981
7_55088980	7	55088980	0.167956904015959
7_55152484	7	55152484	0.0923386050508432
7_55161562	7	55161562	-0.235675831990635
7_55165345	7	55165345	-0.205302182947116
7_55165387	7	55165387	-0.0789503283031819
7_55165396	7	55165396	0.0188969950949625
7_55170534	7	55170534	0.138139004561696
7_55171181	7	55171181	0.141886961869546
7_55201223	7	55201223	-0.498710237824429
7_55201256	7	55201256	-0.58419813688971
7_55201763	7	55201763	0.113559608892463
7_55205469	7	55205469	-0.424337396014533
7_55205576	7	55205576	-0.0685658461553768
7_55366187	7	55366187	0.0918988260378694
7_55366191	7	55366191	0.0891638583166305
7_55366196	7	55366196	0.0149748493873263
7_55391870	7	55391870	0.227058409319505
7_55401186	7	55401186	-0.345300323165133
7_55436077	7	55436077	0.0831463520289057
7_55436129	7	55436129	0.301845673813204
7_55538649	7	55538649	0.0325202789589375
7_55834537	7	55834537	0.201904235939297
7_55844652	7	55844652	0.211783144980586
7_55861987	7	55861987	0.246475863146746
7_55861993	7	55861993	0.231076703832364
7_55918075	7	55918075	0.423780394954655
7_55939883	7	55939883	0.179361667288209
7_55954992	7	55954992	0.201729480316663
7_55954993	7	55954993	0.224449556816747
7_55979818	7	55979818	0.068937677594558
7_55982261	7	55982261	0.168046354060375
7_56021087	7	56021087	0.292255723694142
7_56021093	7	56021093	0.0364037134461656
7_56021119	7	56021119	0.0222607062034799
7_56021141	7	56021141	-0.0148108804007808
7_56054383	7	56054383	-0.0113218943209011
7_56058062	7	56058062	0.204236335927238
7_56058667	7	56058667	0.0212968210559575
7_56059599	7	56059599	0.10205594112076
7_56060407	7	56060407	0.0487775574780644
7_56061818	7	56061818	-0.11916182326421
7_56068539	7	56068539	-0.283610309054337
7_56076867	7	56076867	0.288590737042967
7_56078498	7	56078498	-0.235675831990635
7_56079661	7	56079661	0.0879386395246142
7_56079860	7	56079860	0.0384991314483589
7_56081717	7	56081717	0.0918988260378694
7_56082246	7	56082246	0.420369766792004
7_57120309	7	57120309	-0.22975099803353
7_57120998	7	57120998	-0.244778039097888
7_57121011	7	57121011	-0.185402625509412
7_57468906	7	57468906	-0.169787896334178
7_57468966	7	57468966	-0.414999531435197
7_57469181	7	57469181	-0.0874248734066926
7_64006288	7	64006288	0.308094981410411
7_64015061	7	64015061	-0.0489073203849086
7_64069578	7	64069578	-0.254534859241951
7_64069586	7	64069586	-0.104431298712383
7_64077342	7	64077342	0.0418581435382737
7_64077471	7	64077471	0.132819081351179
7_64077835	7	64077835	0.196235485852605
7_64078546	7	64078546	0.19643518064715
7_64213103	7	64213103	-0.0661143671612804
7_64214086	7	64214086	0.0809579632272142
7_64219755	7	64219755	0.0335108008247538
7_64249148	7	64249148	0.12233072225183
7_64265926	7	64265926	0.0246390724895667
7_64266366	7	64266366	0.119983120209277
7_64521180	7	64521180	-0.211428285743958
7_64691884	7	64691884	0.0335108008247538
7_64706534	7	64706534	0.12233072225183
7_64707189	7	64707189	-0.0585817575827546
7_64707505	7	64707505	0.112247471429672
7_64707827	7	64707827	0.483142415465312
7_64707919	7	64707919	0.751268015183919
7_64708115	7	64708115	0.0842044342478688
7_64708197	7	64708197	0.0991913186042255
7_64708314	7	64708314	0.0522497493848692
7_64708428	7	64708428	-0.347386219487652
7_64708469	7	64708469	0.112247471429672
7_64820254	7	64820254	0.423287250174298
7_64831587	7	64831587	0.133068015014274
7_64831598	7	64831598	0.0495937923178789
7_64831802	7	64831802	0.0151322715098992
7_64917108	7	64917108	0.117961122624066
7_64928174	7	64928174	0.0583462663268428
7_64928684	7	64928684	-0.0943991451386435
7_64928711	7	64928711	0.148664870065292
7_64978467	7	64978467	0.536913671906292
7_64978480	7	64978480	0.497891185713706
7_64991278	7	64991278	0.0182992345556926
7_64992080	7	64992080	0.154415310157978
7_64992163	7	64992163	-0.0971559679092071
7_64992198	7	64992198	-0.0218454241576113
7_64992217	7	64992217	-0.0821784918652547
7_64993009	7	64993009	0.0466064584364373
7_65398479	7	65398479	0.39190630266831
7_65873266	7	65873266	0.0997444992248405
7_65960907	7	65960907	0.0613059057664963
7_65967902	7	65967902	0.090552400330353
7_65974327	7	65974327	0.347867391645187
7_65974357	7	65974357	0.211783144980586
7_65980398	7	65980398	0.164564665360128
7_65980404	7	65980404	0.0223923209498095
7_66083120	7	66083120	0.22615587876715
7_66086775	7	66086775	0.0961061636388564
7_66089284	7	66089284	0.242787047429842
7_66240695	7	66240695	0.204236335927238
7_66638488	7	66638488	0.141886961869546
7_66640819	7	66640819	0.446465737431049
7_66642470	7	66642470	0.0697371761137105
7_66994329	7	66994329	0.244212811638177
7_67014516	7	67014516	0.0166321672501004
7_67018127	7	67018127	0.0735670032656118
7_67067307	7	67067307	-0.0148108804007808
7_67195255	7	67195255	-0.105729659418782
7_67195260	7	67195260	-0.162426849959996
7_69967787	7	69967787	0.123218589250675
7_70763034	7	70763034	0.234644102789398
7_70771588	7	70771588	0.0212968210559575
7_70790000	7	70790000	0.170259460180956
7_71273743	7	71273743	-0.396323019844937
7_71578630	7	71578630	0.378141531402706
7_71670058	7	71670058	0.0307175859330734
7_71677255	7	71677255	-0.0931641875228828
7_71677273	7	71677273	-0.0116866257198578
7_71712038	7	71712038	0.0984416719046413
7_72336300	7	72336300	0.0301356585137323
7_72403273	7	72403273	-0.0740225685118657
7_72728848	7	72728848	0.149199696777956
7_72810517	7	72810517	0.036167031460418
7_72815449	7	72815449	0.104399609606986
7_72925128	7	72925128	0.290869982505199
7_72925273	7	72925273	0.435998301923852
7_72925661	7	72925661	0.312628198151673
7_72938658	7	72938658	0.197623873680937
7_72943074	7	72943074	0.0862522628967273
7_72948401	7	72948401	-0.366920365268888
7_72948430	7	72948430	-0.254534859241951
7_73303939	7	73303939	0.109540217790637
7_73308466	7	73308466	0.0926500340948779
7_73313506	7	73313506	0.129892991023909
7_73318994	7	73318994	-0.219187709202066
7_73434563	7	73434563	0.359182704873021
7_73435133	7	73435133	0.478921949147117
7_73442346	7	73442346	-0.139167851137289
7_73442399	7	73442399	0.379131179663986
7_73469568	7	73469568	0.635307110147258
7_73477424	7	73477424	-0.0754522317406166
7_73498562	7	73498562	0.0297853112376986
7_73571297	7	73571297	0.167389025622133
7_73593903	7	73593903	0.426579367659228
7_73597248	7	73597248	-0.22117626229552
7_73597712	7	73597712	-0.177572877427067
7_73605715	7	73605715	0.114510522938241
7_73605998	7	73605998	0.0597800515355361
7_73606110	7	73606110	-0.223994026943
7_73607629	7	73607629	0.101359155286935
7_73669571	7	73669571	0.0740086671419802
7_73682752	7	73682752	0.131267379087164
7_73682908	7	73682908	0.404235078128412
7_73683383	7	73683383	0.113019172459513
7_73683390	7	73683390	0.179361667288209
7_73736604	7	73736604	0.2483090210057
7_73738044	7	73738044	-0.0163628035861592
7_73738466	7	73738466	0.319539325336469
7_73769519	7	73769519	0.391665271001073
7_73834762	7	73834762	-0.151283644700263
7_73865031	7	73865031	0.366447219888704
7_73865083	7	73865083	0.508310189853344
7_73865152	7	73865152	0.343992369061008
7_73865625	7	73865625	0.10029009629701
7_73865815	7	73865815	-0.487214598986599
7_74056352	7	74056352	0.208313040984338
7_74057670	7	74057670	0.140542418397681
7_74060451	7	74060451	0.391412144403198
7_74099199	7	74099199	0.254323724969431
7_74109017	7	74109017	-0.0865323926848258
7_74111995	7	74111995	0.287614557940232
7_74216014	7	74216014	0.19684909401705
7_74216825	7	74216825	0.151072622856785
7_74237413	7	74237413	-0.322459598132702
7_74338861	7	74338861	0.131533142197593
7_74338941	7	74338941	-0.0270892101792176
7_74357450	7	74357450	0.0891638583166305
7_74376477	7	74376477	0.426454529252981
7_74515421	7	74515421	-0.205663262924196
7_74515496	7	74515496	0.068937677594558
7_74518164	7	74518164	0.139833303101571
7_74518167	7	74518167	0.217835815102844
7_74518230	7	74518230	0.19530321115723
7_74519561	7	74519561	0.618893728487801
7_74532947	7	74532947	-0.266894562601355
7_74777264	7	74777264	0.535505477513484
7_75043104	7	75043104	-0.157065997294269
7_75073504	7	75073504	-0.038229767784418
7_75419344	7	75419344	0.127273156139754
7_75421982	7	75421982	0.478921949147117
7_75422000	7	75422000	0.368123310743377
7_75424216	7	75424216	0.19530321115723
7_75542951	7	75542951	-0.159844419030989
7_75557659	7	75557659	0.199825769847924
7_75557705	7	75557705	0.179361667288209
7_75558200	7	75558200	0.417225497387097
7_75559877	7	75559877	0.689976826549284
7_75568227	7	75568227	0.526164430814601
7_75582098	7	75582098	-0.181228047968259
7_75738817	7	75738817	0.514345915001017
7_75772123	7	75772123	0.309129542258538
7_75772238	7	75772238	0.123327632373881
7_75813412	7	75813412	0.102399685473325
7_75881904	7	75881904	-0.0616464322155863
7_75888171	7	75888171	0.046911371264559
7_75888262	7	75888262	0.179361667288209
7_75954079	7	75954079	0.113272476830436
7_75980359	7	75980359	0.216836372706872
7_75980371	7	75980371	0.179361667288209
7_75980530	7	75980530	0.119240674850638
7_75981044	7	75981044	0.126894247394073
7_75981558	7	75981558	0.0466064584364373
7_75983790	7	75983790	-0.118318881352476
7_75984901	7	75984901	-0.0977479237573079
7_75986721	7	75986721	-0.212063274768685
7_75986867	7	75986867	0.207650711719632
7_75988048	7	75988048	0.117077389033866
7_75992253	7	75992253	0.150215321628692
7_75992510	7	75992510	-0.346707144379379
7_75996306	7	75996306	-0.235675831990635
7_76003842	7	76003842	0.347867391645187
7_76005369	7	76005369	-0.0430307540482393
7_76013949	7	76013949	0.140887519473573
7_76066309	7	76066309	0.285295112037274
7_76066392	7	76066392	0.0460951364247444
7_76197015	7	76197015	0.0108559429312305
7_76235258	7	76235258	0.0455059205534181
7_76265421	7	76265421	0.0668869380297961
7_76265423	7	76265423	0.0394314061437336
7_76329871	7	76329871	0.149304433432029
7_76393523	7	76393523	0.421334457594173
7_76395308	7	76395308	0.40643057583413
7_76400378	7	76400378	0.365228212599542
7_76401038	7	76401038	-0.00121057835361227
7_76425055	7	76425055	0.0513540549121372
7_76425150	7	76425150	0.267717541709056
7_76425206	7	76425206	0.225655319562144
7_76429540	7	76429540	0.154486998649179
7_76440585	7	76440585	0.0798259937372943
7_76440609	7	76440609	-0.0363670237672283
7_76480560	7	76480560	0.358685366732771
7_76482605	7	76482605	0.10341281405491
7_76482621	7	76482621	0.020372143527052
7_76482743	7	76482743	-0.192607110098749
7_76482782	7	76482782	-0.211428285743958
7_76482806	7	76482806	-0.205928488596583
7_76482882	7	76482882	0.127367029649947
7_76502433	7	76502433	-0.0962727753252186
7_76503581	7	76503581	0.956969245951761
7_76510763	7	76510763	0.0507774612267959
7_76515139	7	76515139	0.394750700886894
7_76515166	7	76515166	0.523696175223851
7_76515240	7	76515240	0.454221508518792
7_76515243	7	76515243	0.374177844272232
7_76611481	7	76611481	0.349286668730521
7_76611571	7	76611571	0.267648199706164
7_77167778	7	77167778	0.037008743876878
7_77167786	7	77167786	0.0932050235384942
7_77196501	7	77196501	0.0668869380297961
7_77199322	7	77199322	-0.0512512608532076
7_77260207	7	77260207	0.19278218305053
7_77262168	7	77262168	0.179361667288209
7_77274590	7	77274590	0.411404258658376
7_77274609	7	77274609	0.373303549849057
7_77292980	7	77292980	0.146194803353009
7_77292997	7	77292997	0.107977034051443
7_77293173	7	77293173	-0.0028416639325404
7_77311379	7	77311379	-0.00547800816538669
7_77312128	7	77312128	-0.118543198392637
7_77314461	7	77314461	-0.0279633059592975
7_77360861	7	77360861	-0.0358064272803265
7_77362618	7	77362618	-0.32511091557258
7_77618504	7	77618504	0.201387973618208
7_77626852	7	77626852	0.0769999496585307
7_77627396	7	77627396	0.0251907371604485
7_77635823	7	77635823	-0.340309373181228
7_77749523	7	77749523	0.0968995070962357
7_77794257	7	77794257	0.0453443193165213
7_77901796	7	77901796	0.245704162116905
7_77910356	7	77910356	0.00458726618450066
7_77920442	7	77920442	0.0557869821696763
7_77922810	7	77922810	0.21635587477041
7_77940242	7	77940242	-0.0430307540482393
7_78019354	7	78019354	0.468868284483194
7_78019414	7	78019414	0.480228146647741
7_78019768	7	78019768	0.411031902212667
7_78127263	7	78127263	0.146940189595831
7_78127407	7	78127407	0.764324168009365
7_78158312	7	78158312	0.111617060652375
7_78178085	7	78178085	0.156641590788125
7_78489792	7	78489792	0.0934615938825617
7_78501649	7	78501649	-0.0412374722251884
7_78627127	7	78627127	0.0743921076866662
7_80135217	7	80135217	0.275045015343516
7_80199301	7	80199301	-0.113615053903025
7_80211023	7	80211023	-0.0132834106541872
7_80217472	7	80217472	0.0842044342478688
7_80458725	7	80458725	0.369022886791783
7_80462262	7	80462262	0.0968995070962357
7_80602276	7	80602276	-0.12996639081952
7_80656577	7	80656577	0.372006745230605
7_80661161	7	80661161	0.329387111292816
7_80663133	7	80663133	-0.00673462482524925
7_80671958	7	80671958	0.0752532639474702
7_80672796	7	80672796	0.0293362232836012
7_80674132	7	80674132	0.103697397356136
7_80745216	7	80745216	0.223755786646662
7_80748939	7	80748939	0.0512568415405234
7_80748949	7	80748949	0.0214820075064894
7_80758450	7	80758450	0.364393561120729
7_80789373	7	80789373	-0.0691366453877045
7_80789515	7	80789515	-0.083672738545585
7_80798179	7	80798179	0.190857306126038
7_80798214	7	80798214	0.309129542258538
7_80804219	7	80804219	0.190008911487717
7_80902796	7	80902796	0.0457785129096167
7_81957524	7	81957524	0.405789601859813
7_81964261	7	81964261	0.054555211551928
7_82001691	7	82001691	-0.201944974678085
7_82012184	7	82012184	-0.053837509004822
7_82012237	7	82012237	-0.196505234709957
7_82758644	7	82758644	-0.176513759522491
7_82824392	7	82824392	0.563276649071272
7_82879420	7	82879420	-0.288624711939594
7_82914661	7	82914661	-0.0743949249575743
7_82914670	7	82914670	0.0987432070799242
7_82915194	7	82915194	-0.0211713200844998
7_82915671	7	82915671	-0.163782913508849
7_82915806	7	82915806	0.250245153444719
7_82916295	7	82916295	-0.144767335792425
7_82950442	7	82950442	0.156993854259754
7_82952187	7	82952187	0.089863516449106
7_82952219	7	82952219	0.179361667288209
7_82952291	7	82952291	0.0139380580808372
7_82952543	7	82952543	0.403484976703773
7_82953213	7	82953213	0.243492004707924
7_82953714	7	82953714	-0.430691814395778
7_82953964	7	82953964	0.119240674850638
7_82954153	7	82954153	-0.153213671798662
7_82954293	7	82954293	-0.0875771930015013
7_82954466	7	82954466	0.357004581891358
7_82955321	7	82955321	0.0925568397509362
7_82955330	7	82955330	0.0774820532689951
7_82955388	7	82955388	0.130452066807262
7_82955394	7	82955394	0.020372143527052
7_82956358	7	82956358	0.0877311918226404
7_82956442	7	82956442	-0.0693174455685151
7_82956487	7	82956487	-0.0310581123821631
7_82966008	7	82966008	-0.223184887807438
7_83135584	7	83135584	-0.0562665812049334
7_83154807	7	83154807	0.0974200537520325
7_83155272	7	83155272	0.0806773924288018
7_83155582	7	83155582	0.0688032921405104
7_83155679	7	83155679	0.0133517158492796
7_83155698	7	83155698	0.168869293470566
7_83155781	7	83155781	0.179361667288209
7_83155816	7	83155816	0.296545206658548
7_83156181	7	83156181	-0.0879222115469429
7_83367812	7	83367812	0.347633149878008
7_83400122	7	83400122	-0.150559218352684
7_83408435	7	83408435	-0.0670762280148902
7_84005397	7	84005397	0.108478181131699
7_84007467	7	84007467	0.00248390520412927
7_84110587	7	84110587	-0.193297229720083
7_84194578	7	84194578	-0.142566427599154
7_85022575	7	85022575	-0.182037868388562
7_86643624	7	86643624	-0.0459306445540341
7_86683758	7	86683758	0.116897580341555
7_86696058	7	86696058	0.179361667288209
7_86702440	7	86702440	0.257364179289482
7_86804135	7	86804135	-0.0449556309727315
7_86838938	7	86838938	-0.0526809240819585
7_86908534	7	86908534	0.0527282287571914
7_86918518	7	86918518	-0.172482005503441
7_87165037	7	87165037	0.236392612324588
7_87168015	7	87168015	-0.0507581160728501
7_87171035	7	87171035	-0.0185777103237002
7_87188140	7	87188140	0.147121330288001
7_87349142	7	87349142	0.00831612595198121
7_87375925	7	87375925	-0.551031272954511
7_87392948	7	87392948	-0.603826943638643
7_87412017	7	87412017	0.15239461968794
7_87426860	7	87426860	0.189485884561916
7_87431398	7	87431398	-0.135148956036671
7_87444459	7	87444459	-0.326166365938543
7_87450089	7	87450089	-0.247263806265847
7_87451635	7	87451635	-0.364958848935601
7_87452976	7	87452976	0.338059413307267
7_87453021	7	87453021	0.0485750597528544
7_87462869	7	87462869	-0.0877424028546322
7_87462897	7	87462897	-0.0249968312179776
7_87475879	7	87475879	0.403484976703773
7_87504154	7	87504154	-0.0191840120938715
7_87506031	7	87506031	0.16165966555475
7_87509216	7	87509216	-0.0623960789151702
7_87509329	7	87509329	0.136034235624108
7_87519012	7	87519012	0.199261224725913
7_87524269	7	87524269	0.113773325660632
7_87527735	7	87527735	-0.0132834106541872
7_87531733	7	87531733	0.149614323894157
7_87532204	7	87532204	0.0997444992248405
7_87533733	7	87533733	-0.0699978016485085
7_87536434	7	87536434	-0.0551035863488142
7_87540040	7	87540040	0.189076822121421
7_87541836	7	87541836	-0.356132157168648
7_87544750	7	87544750	-0.144836601223981
7_87545074	7	87545074	-0.00350238986160178
7_87549212	7	87549212	0.118820125353158
7_87549310	7	87549310	0.250914928313243
7_87549411	7	87549411	0.0948870991246725
7_87549770	7	87549770	-0.0410284011370915
7_87549827	7	87549827	0.0273585738431589
7_87550127	7	87550127	0.131267379087164
7_87550285	7	87550285	0.217835815102844
7_87550882	7	87550882	0.0645412652863506
7_87554038	7	87554038	0.20244528040125
7_87554547	7	87554547	0.0638844498682729
7_87561352	7	87561352	0.304892549372068
7_87562353	7	87562353	0.0825001280356197
7_87565790	7	87565790	-0.521078050852883
7_87566224	7	87566224	0.101006029586754
7_87566572	7	87566572	0.104722866395453
7_87566646	7	87566646	0.15469961305394
7_87570248	7	87570248	-0.124791725871178
7_87584959	7	87584959	0.319539325336469
7_87585373	7	87585373	0.318764723953625
7_87591570	7	87591570	0.227455955489254
7_87595264	7	87595264	0.148334771667584
7_87595609	7	87595609	-0.352085324105946
7_87600185	7	87600185	-0.0983737878920141
7_87600877	7	87600877	-0.00740684431751786
7_87604286	7	87604286	-0.159054550387723
7_87649444	7	87649444	0.287421413145662
7_87717503	7	87717503	0.0968995070962357
7_87739793	7	87739793	0.0577996874072954
7_87836805	7	87836805	0.194791707857815
7_87897334	7	87897334	0.283384731831437
7_87907862	7	87907862	0.421436454486357
7_87907875	7	87907875	0.282455160252312
7_87934994	7	87934994	0.0261154069925269
7_87935182	7	87935182	-0.0734044030917579
7_88151031	7	88151031	0.389154051845023
7_88184320	7	88184320	0.0325202789589375
7_88196648	7	88196648	0.0288019907128274
7_88206496	7	88206496	0.0868495284986707
7_88282660	7	88282660	-0.0948132961507856
7_88283084	7	88283084	0.159996342421278
7_88794386	7	88794386	0.0166321672501004
7_89218277	7	89218277	0.112866255501302
7_89327385	7	89327385	0.0019654164147613
7_89333513	7	89333513	-0.0249968312179776
7_89333725	7	89333725	-0.0816841854521312
7_89333727	7	89333727	-0.101447440273561
7_89334087	7	89334087	-0.0904779164506993
7_89334686	7	89334686	0.157828505738567
7_89334720	7	89334720	0.168306478779213
7_89334848	7	89334848	-0.215657938413678
7_89334882	7	89334882	-0.212325344713254
7_89334966	7	89334966	-0.219187709202066
7_89335036	7	89335036	0.107808406263175
7_89335872	7	89335872	-0.291529066724153
7_89335979	7	89335979	-0.206292025209541
7_89336375	7	89336375	-0.102576696270468
7_90160878	7	90160878	0.233809451310585
7_90161078	7	90161078	0.460098074855462
7_90163037	7	90163037	0.199825769847924
7_90225132	7	90225132	-0.164225308728927
7_90227294	7	90227294	-0.0777961722089157
7_90232518	7	90232518	0.0645914800421342
7_90271539	7	90271539	0.0248517182325838
7_90277295	7	90277295	0.221796933608605
7_90282895	7	90282895	0.0500786503432421
7_90282987	7	90282987	-0.166413169553521
7_90286381	7	90286381	0.125723703686136
7_90288263	7	90288263	-0.0948132961507856
7_90306927	7	90306927	0.212528531223408
7_90307854	7	90307854	0.241825754234862
7_90309274	7	90309274	-0.00751646743530093
7_90309339	7	90309339	-0.0764772371413811
7_90309366	7	90309366	-0.282744085647414
7_90319609	7	90319609	0.0717209441002392
7_90352818	7	90352818	0.286276871204721
7_90355095	7	90355095	0.12641278733925
7_90355197	7	90355197	0.160625104706623
7_90372182	7	90372182	0.0493011267238358
7_90377566	7	90377566	-0.135334858368078
7_90469849	7	90469849	0.476079199378291
7_90492287	7	90492287	0.442396073122002
7_90511537	7	90511537	-0.187695803088813
7_90790636	7	90790636	0.0784327584374282
7_90899332	7	90899332	0.260092939401066
7_91112566	7	91112566	0.230891967928291
7_91265022	7	91265022	0.102740385685296
7_91265091	7	91265091	-0.0374497217849394
7_91265213	7	91265213	0.0583462663268428
7_91265420	7	91265420	0.0743921076866662
7_91265993	7	91265993	-0.306065159882033
7_91873914	7	91873914	-0.197358900439533
7_91874070	7	91874070	-0.11462955109603
7_91874103	7	91874103	-0.13860841403047
7_91874558	7	91874558	0.367806756701319
7_91874600	7	91874600	0.346818413139771
7_91973690	7	91973690	-0.322036116793816
7_91973742	7	91973742	-0.166025400423143
7_91973950	7	91973950	0.103909438858743
7_92001306	7	92001306	-0.087153307280547
7_92001559	7	92001559	0.262502902588455
7_92002862	7	92002862	0.208216529960394
7_92012540	7	92012540	-0.142566427599154
7_92012614	7	92012614	0.12641278733925
7_92062287	7	92062287	0.399327351230117
7_92076938	7	92076938	0.146194803353009
7_92079408	7	92079408	0.033283407800264
7_92079771	7	92079771	0.0238440896669218
7_92085556	7	92085556	-0.177203429271171
7_92085597	7	92085597	-0.193855656296008
7_92086348	7	92086348	0.128735594218241
7_92089620	7	92089620	0.0339312277666449
7_92097156	7	92097156	0.0604205945647014
7_92097613	7	92097613	0.233809451310585
7_92099831	7	92099831	-0.187065887766014
7_92102631	7	92102631	0.0911344842764733
7_92102796	7	92102796	-0.0132834106541872
7_92108684	7	92108684	-0.114369535768502
7_92113704	7	92113704	-0.112404457088901
7_92113836	7	92113836	-0.472715029291485
7_92150593	7	92150593	0.355684439928672
7_92150657	7	92150657	0.179361667288209
7_92150689	7	92150689	0.218355798904073
7_92163897	7	92163897	-0.423748180143207
7_92163967	7	92163967	-0.222736776283137
7_92164132	7	92164132	-0.0070514569426726
7_92165156	7	92165156	0.454221508518792
7_92165190	7	92165190	0.179361667288209
7_92345007	7	92345007	0.0518116175676978
7_92371508	7	92371508	0.0944727697016957
7_92398725	7	92398725	0.308644684233175
7_92426456	7	92426456	0.162585954537382
7_92433208	7	92433208	0.482753810738143
7_92433272	7	92433272	0.463570096226412
7_92433307	7	92433307	0.511205231040654
7_92447905	7	92447905	0.283197478272749
7_92450076	7	92450076	-0.0216858516498843
7_92493129	7	92493129	-0.0501201788345586
7_92494382	7	92494382	0.0774820532689951
7_92501975	7	92501975	-0.160488335596416
7_92510952	7	92510952	0.0235669946807845
7_92517504	7	92517504	-0.0854015524623361
7_92517878	7	92517878	-0.142566427599154
7_92518145	7	92518145	0.128014787287988
7_92519022	7	92519022	0.122778138921841
7_92522254	7	92522254	-0.0737572696805024
7_92528840	7	92528840	0.0356261898267591
7_92529637	7	92529637	0.418148526875325
7_92532521	7	92532521	0.478019982852724
7_92536880	7	92536880	-0.367272714773848
7_93101537	7	93101537	0.240329684579636
7_93102927	7	93102927	0.228605186308058
7_93103090	7	93103090	0.037067784823087
7_93104662	7	93104662	-0.210205144474517
7_93104738	7	93104738	0.0831463520289057
7_93104752	7	93104752	0.191434499588784
7_93105138	7	93105138	-0.083672738545585
7_93105670	7	93105670	-0.0485902793901399
7_93132870	7	93132870	0.0122516814529503
7_93133368	7	93133368	0.226979687520948
7_93134059	7	93134059	0.229634873769432
7_93135176	7	93135176	0.133265252698755
7_93135669	7	93135669	-0.100746251904527
7_93195875	7	93195875	-0.00954100896837047
7_93215506	7	93215506	-0.377508526403594
7_93341535	7	93341535	0.411308395337906
7_93349887	7	93349887	0.167083337509772
7_93355899	7	93355899	0.558950330562763
7_93355940	7	93355940	0.483268354537531
7_93355993	7	93355993	0.314111079401446
7_93426441	7	93426441	-0.235675831990635
7_93426496	7	93426496	-0.0430307540482393
7_93443641	7	93443641	-0.0343450261820167
7_93486987	7	93486987	-0.189025738691814
7_93890155	7	93890155	0.165941151525887
7_94408222	7	94408222	-0.170824687640667
7_94412625	7	94412625	0.00157454807292597
7_94417738	7	94417738	-0.354461984441146
7_94423116	7	94423116	-0.0616464322155863
7_94425143	7	94425143	0.473092870344919
7_94426443	7	94426443	-0.250503249668274
7_94427037	7	94427037	0.0387633371154083
7_94427695	7	94427695	-0.0544355173204886
7_94428380	7	94428380	0.301352191666819
7_94551379	7	94551379	0.16901972306675
7_94587878	7	94587878	-0.0233230826307534
7_94594534	7	94594534	-0.0336320560459896
7_94603346	7	94603346	0.317597709480329
7_94618814	7	94618814	0.466938257384794
7_94663344	7	94663344	-0.202508968055436
7_94910228	7	94910228	0.281241281307422
7_94911222	7	94911222	-0.131678111456418
7_95202613	7	95202613	-0.0061939858678679
7_95251845	7	95251845	0.170998194353582
7_95269499	7	95269499	0.0296145477835267
7_95274108	7	95274108	0.213308999211546
7_95288582	7	95288582	-0.0374497217849394
7_95294544	7	95294544	0.0820644659332938
7_95296508	7	95296508	-0.142566427599154
7_95311470	7	95311470	-0.111315493614714
7_95316772	7	95316772	-0.105091722180491
7_95324421	7	95324421	-0.0297339314347814
7_95363949	7	95363949	0.323751576623384
7_95372243	7	95372243	0.147181261539059
7_95394734	7	95394734	-0.0692146858518942
7_95405463	7	95405463	0.12046797823464
7_95411704	7	95411704	0.00672228114886034
7_95432609	7	95432609	-0.0116866257198578
7_95495896	7	95495896	0.0349717579530341
7_95537595	7	95537595	0.167956904015959
7_95587034	7	95587034	0.0743921076866662
7_95587082	7	95587082	0.0944727697016957
7_95593717	7	95593717	-0.238364919518275
7_96120621	7	96120621	0.11119016464663
7_96171508	7	96171508	-0.172744576264178
7_96191188	7	96191188	-0.117620070468923
7_96321955	7	96321955	-0.0231311966105342
7_96486411	7	96486411	0.262777675475846
7_96506693	7	96506693	-0.0455117435519943
7_97006028	7	97006028	0.179361667288209
7_97007735	7	97007735	-0.0392786191871316
7_97009887	7	97009887	0.164564665360128
7_97020910	7	97020910	-0.155505483306652
7_97732624	7	97732624	0.0659036175049248
7_97852358	7	97852358	0.0237107968280145
7_98171630	7	98171630	0.362225724438019
7_98192248	7	98192248	0.320915811502228
7_98192543	7	98192543	0.179361667288209
7_98192803	7	98192803	0.204236335927238
7_98192898	7	98192898	0.119860655539547
7_98193456	7	98193456	0.34478527649558
7_98193537	7	98193537	0.711082146732385
7_98193561	7	98193561	0.645538015558853
7_98193777	7	98193777	0.613014844734399
7_98193813	7	98193813	0.430169770788743
7_98193877	7	98193877	0.2925722777362
7_98217728	7	98217728	-0.126741460437471
7_98218002	7	98218002	0.117961122624066
7_98230973	7	98230973	0.0780783314510269
7_98230987	7	98230987	0.133557977675084
7_98232884	7	98232884	-0.100746251904527
7_98233443	7	98233443	-0.0287465280419917
7_98233840	7	98233840	0.725996049350266
7_98243518	7	98243518	0.206328714888478
7_98244691	7	98244691	0.261045464881917
7_98282388	7	98282388	-0.0591504194115162
7_98293539	7	98293539	0.370184009623787
7_98293563	7	98293563	0.361839719073606
7_98304289	7	98304289	0.122778138921841
7_98307528	7	98307528	-0.1916206519127
7_98307692	7	98307692	0.27147986927664
7_98307748	7	98307748	0.37966031777404
7_98307889	7	98307889	0.159183785350579
7_98628443	7	98628443	0.271725685436868
7_98851600	7	98851600	0.47634340504534
7_98851615	7	98851615	0.594399166567052
7_98855316	7	98855316	0.4917459895047
